FIPS,StateFIPS,TotPop,NHisWhite,NHisBlack,NHisOther,HisWhite,HisBlack,HisOther
C16019,C16,82522,74461,360,1998,2113,43,3547
C16021,C16,9871,9198,9,329,203,7,125
C16023,C16,2899,2706,8,65,38,0,82
C16025,C16,991,910,1,25,33,11,11
C16027,C16,131441,102428,337,4221,6797,84,17574
C16029,C16,7304,6929,3,83,93,1,195
C16031,C16,21416,16982,16,405,1155,20,2838
C16033,C16,1022,653,1,18,105,0,245
C16035,C16,8930,8378,13,374,89,0,76
C16037,C16,4342,4100,0,59,124,0,59
C16039,C16,29130,23218,914,1506,1651,32,1809
C16041,C16,11329,10619,10,109,156,2,433
C16043,C16,11819,10320,15,229,484,4,767
C16045,C16,15181,13762,11,358,476,0,574
C16047,C16,14155,11373,8,360,1026,25,1363
C16049,C16,15511,14491,12,765,108,1,134
C16051,C16,19155,16955,21,272,451,32,1424
C16053,C16,18342,14791,21,380,1164,21,1965
C16055,C16,108685,102570,176,3411,1598,7,923
C16057,C16,34935,32433,199,1563,384,7,349
C16059,C16,7806,7452,8,176,91,0,79
C16061,C16,3747,3427,13,236,28,0,43
C16063,C16,4044,3375,4,123,122,15,405
C16065,C16,27467,25856,56,477,375,9,694
C16067,C16,20174,14552,38,447,1197,15,3925
C16069,C16,37410,33880,101,2708,380,4,337
C16071,C16,4125,3986,5,39,36,0,59
C16073,C16,10644,7635,7,543,547,9,1903
C16075,C16,20578,17434,19,672,1138,2,1313
C16077,C16,7538,5592,5,303,723,2,913
C16079,C16,13771,13047,15,443,151,0,115
C16081,C16,5999,5210,6,78,268,4,433
C16083,C16,64284,56390,97,1771,3055,27,2944
C16085,C16,7651,7328,2,171,50,1,99
C16087,C16,9977,8294,10,301,447,0,925
C17001,C17,68277,64611,2077,1022,321,17,229
C17003,C17,9590,5968,3338,146,72,9,57
C17005,C17,17633,15841,1297,242,159,9,85
C17007,C17,41786,35536,352,679,2107,23,3089
C17009,C17,6950,5368,1257,52,212,8,53
C17011,C17,35503,33196,110,465,1169,6,557
C17013,C17,5084,5001,0,51,22,2,8
C17015,C17,16674,15988,90,256,176,1,163
C17017,C17,13695,12346,39,148,654,22,486
C17019,C17,179669,139143,19881,15442,2393,164,2646
C17021,C17,35372,33921,754,352,156,4,185
C17023,C17,17008,16766,33,155,35,1,18
C17025,C17,14560,14297,16,159,48,0,40
C17027,C17,35535,33220,1389,356,250,2,318
C17029,C17,53196,50298,1208,953,436,7,294
C17031,C17,5376741,2558709,1390448,355844,467051,14913,589776
C17033,C17,20452,18925,920,256,214,7,130
C17035,C17,11253,11086,11,88,37,1,30
C17037,C17,88969,75772,4040,3327,2932,44,2854
C17039,C17,16798,16303,81,201,127,1,85
C17041,C17,19922,18993,59,180,382,1,307
C17043,C17,904161,711966,26977,83852,47958,623,32785
C17045,C17,19704,19052,362,136,85,0,69
C17047,C17,6971,6869,10,60,23,0,9
C17049,C17,34264,33658,55,299,146,1,105
C17051,C17,21802,20386,1064,178,113,0,61
C17053,C17,14241,13885,35,145,97,0,79
C17055,C17,39018,38323,57,389,162,2,85
C17057,C17,38250,36068,1369,335,316,9,153
C17059,C17,6445,6308,16,65,32,1,23
C17061,C17,14761,14442,109,133,33,1,43
C17063,C17,37535,35502,67,414,940,4,608
C17065,C17,8621,8434,57,75,36,1,18
C17067,C17,20121,19780,38,198,75,3,27
C17069,C17,4800,4554,132,63,26,0,25
C17071,C17,8213,8041,21,79,49,0,23
C17073,C17,51020,48425,569,559,652,14,801
C17075,C17,31334,29580,222,315,479,1,737
C17077,C17,59612,47445,7694,3030,713,65,665
C17079,C17,10117,10003,8,58,28,0,20
C17081,C17,40045,35709,3093,712,281,41,209
C17083,C17,21668,21148,113,245,115,1,46
C17085,C17,22289,21733,41,173,258,3,81
C17087,C17,12878,10553,1821,136,203,4,161
C17089,C17,404119,273390,22477,12328,46950,802,48172
C17091,C17,103833,80829,15942,2103,2125,123,2711
C17093,C17,54544,48677,693,1088,1981,25,2080
C17095,C17,55836,49355,3472,1113,820,40,1036
C17097,C17,644356,472968,43580,35092,43221,1161,48334
C17099,C17,111509,102444,1687,1587,3452,36,2303
C17101,C17,15452,15053,118,144,86,0,51
C17103,C17,36062,32643,1753,519,779,19,349
C17105,C17,39678,36145,2032,445,484,21,551
C17107,C17,31183,28247,2037,396,346,8,149
C17109,C17,32913,30284,1126,1015,284,12,192
C17111,C17,260077,233026,1379,6070,11214,144,8244
C17113,C17,150433,132224,9189,5187,1946,116,1771
C17115,C17,114706,95128,16036,2422,632,94,394
C17117,C17,49019,47828,396,490,206,4,95
C17119,C17,258941,231313,18825,4878,2332,110,1483
C17121,C17,41691,38951,1593,769,258,5,115
C17123,C17,13180,12860,45,137,81,1,56
C17125,C17,16038,15799,19,140,50,0,30
C17127,C17,15161,13962,826,250,72,5,46
C17129,C17,12486,12240,48,104,70,0,24
C17131,C17,16957,16551,48,142,129,2,85
C17133,C17,27619,27156,11,249,123,3,77
C17135,C17,30652,28928,1141,257,155,2,169
C17137,C17,36616,33589,1950,581,222,11,263
C17139,C17,14287,14078,28,113,53,0,15
C17141,C17,51032,47057,204,705,1602,20,1444
C17143,C17,183433,143932,29320,6354,1670,212,1945
C17145,C17,23094,20563,1849,276,118,2,286
C17147,C17,16365,16090,39,135,83,0,18
C17149,C17,17384,16868,260,169,61,0,26
C17151,C17,4413,4104,158,111,13,8,19
C17153,C17,7348,4841,2249,151,47,29,31
C17155,C17,6086,5817,37,61,124,1,46
C17157,C17,33893,29860,3132,380,208,15,298
C17159,C17,16149,15772,42,211,80,5,39
C17161,C17,149374,121705,11099,3779,6037,161,6593
C17163,C17,256082,171151,73282,6045,2819,384,2401
C17165,C17,26733,25035,1079,361,131,6,121
C17167,C17,188951,163967,18134,4850,1212,103,685
C17169,C17,7189,7090,16,44,13,0,26
C17171,C17,5537,5497,2,28,10,0,0
C17173,C17,22893,22581,35,167,70,0,40
C17175,C17,6332,6213,4,61,32,0,22
C17177,C17,48979,43404,3732,1096,329,29,389
C17179,C17,128485,124270,1115,1769,872,16,443
C17181,C17,18293,17407,149,256,205,1,275
C17183,C17,83919,71038,8802,1575,994,80,1430
C17185,C17,12937,12602,51,189,58,0,37
C17187,C17,18735,17672,296,260,238,2,267
C17189,C17,15148,14846,49,145,87,1,20
C17191,C17,17151,16853,19,176,77,7,19
C17193,C17,15371,15033,40,195,64,0,39
C17195,C17,60653,53946,577,783,2348,39,2960
C17197,C17,502266,388523,51980,17995,22504,529,20735
C17199,C17,61296,58006,1498,1029,435,29,299
C17201,C17,278418,220817,29038,9357,8778,279,10149
C17203,C17,35469,34760,84,384,168,5,68
C18001,C18,33625,32203,43,261,517,3,598
C18003,C18,331849,269732,37149,11091,5965,378,7534
C18005,C18,71435,66422,1281,2134,849,29,720
C18007,C18,9421,9040,18,118,89,2,154
C18009,C18,14048,13773,16,176,50,1,32
C18011,C18,46107,44847,157,569,302,6,226
C18013,C18,14957,14609,32,185,73,0,58
C18015,C18,20165,19413,36,125,278,4,309
C18017,C18,40930,36921,499,605,1431,28,1446
C18019,C18,96472,86194,6345,2134,916,48,835
C18021,C18,26556,26038,86,277,89,2,64
C18023,C18,33866,31052,67,269,910,36,1532
C18025,C18,10743,10519,16,108,38,1,61
C18027,C18,29820,28815,123,262,265,11,344
C18029,C18,46109,45048,285,510,168,2,96
C18031,C18,24555,24092,12,319,94,0,38
C18033,C18,40285,39009,101,499,372,0,304
C18035,C18,118769,107068,7906,2491,695,71,538
C18037,C18,39674,38266,53,252,432,3,668
C18039,C18,182791,152421,9390,4680,5510,161,10629
C18041,C18,25588,24773,428,255,89,0,43
C18043,C18,70823,65652,3099,1300,374,27,371
C18045,C18,17954,17599,19,146,123,0,67
C18047,C18,22151,21862,7,178,72,0,32
C18049,C18,20511,19503,154,381,231,2,240
C18051,C18,32500,31208,621,442,142,1,86
C18053,C18,73403,64607,5229,1780,888,52,847
C18055,C18,33157,32515,25,349,176,1,91
C18057,C18,182740,170674,2775,6380,1801,31,1079
C18059,C18,55391,54155,74,636,372,0,154
C18061,C18,34325,33518,123,353,251,3,77
C18063,C18,104093,99978,1143,1810,686,19,457
C18065,C18,48508,47274,412,435,246,4,137
C18067,C18,84964,75378,5523,2354,857,40,812
C18069,C18,38075,37156,65,491,215,4,144
C18071,C18,41335,39323,217,683,413,10,689
C18073,C18,30043,28941,102,267,493,2,238
C18075,C18,21806,21131,54,231,160,1,229
C18077,C18,31705,30321,453,599,177,8,147
C18079,C18,27554,26745,205,411,107,1,85
C18081,C18,115209,110839,900,1879,957,14,620
C18083,C18,39256,37667,726,541,163,2,157
C18085,C18,74057,68816,428,1091,1225,17,2480
C18087,C18,34909,33405,61,346,365,5,727
C18089,C18,484564,293457,121372,10607,29833,1351,27944
C18091,C18,110106,93330,11052,2322,1642,104,1656
C18093,C18,45922,44711,177,618,258,1,157
C18095,C18,133358,118874,10437,2054,1018,74,901
C18097,C18,860454,592540,206716,27908,13962,1248,18080
C18099,C18,45128,41761,114,589,1348,22,1294
C18101,C18,10369,10225,16,86,33,0,9
C18103,C18,36082,33560,1066,978,244,18,216
C18105,C18,120563,108314,3567,6447,1196,48,991
C18107,C18,37629,36223,281,514,191,7,413
C18109,C18,66689,65398,50,751,351,0,139
C18111,C18,14566,13947,24,173,230,1,191
C18113,C18,46275,42221,172,583,1269,17,2013
C18115,C18,5623,5531,27,40,19,0,6
C18117,C18,19306,18833,113,252,67,9,32
C18119,C18,21786,21291,52,279,106,3,55
C18121,C18,17241,16560,368,209,65,2,37
C18123,C18,18899,18345,272,149,102,2,29
C18125,C18,12837,12666,11,86,56,2,16
C18127,C18,146798,135334,1314,3071,4612,30,2437
C18129,C18,27061,26443,231,269,68,3,47
C18131,C18,13755,13294,126,144,121,1,69
C18133,C18,36019,33972,1044,591,199,13,200
C18135,C18,27401,26716,64,288,153,6,174
C18137,C18,26523,25971,13,292,100,0,147
C18139,C18,18261,17794,108,267,46,1,45
C18141,C18,265559,213890,30105,9007,4816,317,7424
C18143,C18,22960,22538,10,190,110,1,111
C18145,C18,43445,42006,325,617,248,5,244
C18147,C18,20391,19793,110,185,130,13,160
C18149,C18,23556,22685,51,306,286,2,226
C18151,C18,33214,31931,119,481,350,4,329
C18153,C18,21751,20380,928,264,90,0,89
C18155,C18,9065,8908,21,58,46,0,32
C18157,C18,148955,128653,3698,8770,3701,54,4079
C18159,C18,16577,16188,22,166,115,1,85
C18161,C18,7349,7237,17,73,16,0,6
C18163,C18,171922,152547,14008,3688,972,70,637
C18165,C18,16788,16454,44,183,64,0,43
C18167,C18,105848,95184,6334,3055,781,58,436
C18169,C18,34960,33803,139,604,242,3,169
C18171,C18,8419,8318,7,57,24,0,13
C18173,C18,52383,50805,516,722,248,9,83
C18175,C18,27223,26749,36,238,135,0,65
C18177,C18,71097,64967,3594,1565,469,33,469
C18179,C18,27600,26884,41,278,252,4,141
C18181,C18,25267,23580,35,303,474,5,870
C18183,C18,30707,30040,57,334,165,0,111
C19001,C19,8243,8115,6,64,38,0,20
C19003,C19,4482,4414,2,40,19,1,6
C19005,C19,14675,13983,21,151,87,0,433
C19007,C19,13721,13382,58,146,87,0,48
C19009,C19,6830,6743,9,45,30,1,2
C19011,C19,25308,24894,50,208,121,1,34
C19013,C19,128012,112223,10108,3322,971,71,1317
C19015,C19,26224,25729,79,198,109,16,93
C19017,C19,23325,22836,110,249,73,2,55
C19019,C19,21093,20667,54,241,90,3,38
C19021,C19,20411,16758,61,1032,1204,11,1345
C19023,C19,15305,15086,13,117,59,0,30
C19025,C19,11115,10849,76,90,50,1,49
C19027,C19,21421,21119,35,152,59,3,53
C19029,C19,14684,14457,31,95,56,0,45
C19031,C19,18187,17804,34,178,105,0,66
C19033,C19,46447,43977,358,821,734,15,542
C19035,C19,13035,12749,41,121,68,0,56
C19037,C19,13095,12902,7,104,29,0,53
C19039,C19,9133,8648,10,106,178,0,191
C19041,C19,17372,16902,30,244,137,0,59
C19043,C19,18678,18386,25,125,92,1,49
C19045,C19,50149,47722,930,870,357,16,254
C19047,C19,16942,15149,117,194,624,12,846
C19049,C19,40750,37658,281,612,951,19,1229
C19051,C19,8541,8371,13,96,29,2,30
C19053,C19,8689,8296,79,166,85,6,57
C19055,C19,18404,18179,12,92,92,1,28
C19057,C19,42351,39308,1488,815,371,23,346
C19059,C19,16424,16164,20,131,80,9,20
C19061,C19,89143,86020,736,1322,511,31,523
C19063,C19,11027,10424,26,102,314,0,161
C19065,C19,22008,21327,111,240,178,5,147
C19067,C19,16900,16466,37,175,115,2,105
C19069,C19,10704,10000,9,53,160,0,482
C19071,C19,8010,7758,3,75,93,0,81
C19073,C19,10366,10094,13,87,81,2,89
C19075,C19,12369,12197,10,90,45,0,27
C19077,C19,11353,11129,14,90,66,0,54
C19079,C19,16438,15792,38,374,106,0,128
C19081,C19,12100,11696,7,96,126,4,171
C19083,C19,18812,18081,111,165,193,5,257
C19085,C19,15666,15384,13,156,76,0,37
C19087,C19,20336,19154,295,631,120,7,129
C19089,C19,9932,9797,11,69,42,0,13
C19091,C19,10381,10188,7,86,51,4,45
C19093,C19,7837,7737,8,55,23,0,14
C19095,C19,15671,15390,25,104,77,2,73
C19097,C19,20296,20000,19,156,85,1,35
C19099,C19,37213,36072,309,457,241,0,134
C19101,C19,16181,15329,102,453,208,2,87
C19103,C19,111006,98619,3148,6458,1432,75,1274
C19105,C19,20221,19414,356,238,135,5,73
C19107,C19,11400,11260,8,71,26,0,35
C19109,C19,17163,16867,19,138,83,0,56
C19111,C19,38052,35401,1050,699,461,16,425
C19113,C19,191701,178449,4857,5673,1550,62,1110
C19115,C19,12183,10529,26,91,912,5,620
C19117,C19,9422,9238,12,90,37,0,45
C19119,C19,11763,11637,11,73,24,0,18
C19121,C19,14019,13763,12,139,55,0,50
C19123,C19,22335,21609,140,396,101,2,87
C19125,C19,32052,31074,129,592,163,5,89
C19127,C19,39311,34640,348,800,911,17,2595
C19129,C19,14547,14134,41,193,117,0,62
C19131,C19,10874,10752,19,40,43,0,20
C19133,C19,10020,9811,8,131,43,0,27
C19135,C19,8016,7864,16,96,24,0,16
C19137,C19,11771,11489,9,120,70,0,83
C19139,C19,41722,35746,271,732,2106,23,2844
C19141,C19,15102,14623,46,166,184,6,77
C19143,C19,7003,6812,8,58,54,0,71
C19145,C19,16976,16153,277,281,162,5,98
C19147,C19,10147,9956,9,105,51,0,26
C19149,C19,24849,24215,67,239,178,5,145
C19151,C19,8662,8490,21,74,41,0,36
C19153,C19,374601,323785,17874,16452,7132,239,9119
C19155,C19,87704,82667,658,1487,1514,13,1365
C19157,C19,18815,18096,101,392,106,2,118
C19159,C19,5469,5406,6,44,12,0,1
C19161,C19,11529,11300,29,89,59,1,51
C19163,C19,158668,137382,9498,5343,3099,191,3155
C19165,C19,13173,12938,13,134,61,0,27
C19167,C19,31589,30374,57,350,372,7,429
C19169,C19,79981,72221,1441,5081,677,22,539
C19171,C19,18103,16140,44,1240,222,2,455
C19173,C19,6958,6633,2,58,166,0,99
C19175,C19,12309,12044,28,112,73,0,52
C19177,C19,7809,7659,5,85,42,0,18
C19179,C19,36051,34339,329,584,370,8,421
C19181,C19,40671,39635,106,489,254,2,185
C19183,C19,20670,19838,58,210,221,2,341
C19185,C19,6730,6614,4,64,34,0,14
C19187,C19,40235,37166,1339,786,408,25,511
C19189,C19,11723,11297,21,168,118,0,119
C19191,C19,21310,20757,108,275,95,0,75
C19193,C19,103877,86821,2013,5575,4054,84,5330
C19195,C19,7909,7693,21,71,87,1,36
C19197,C19,14334,13489,19,120,261,5,440
C20001,C20,14385,13516,233,358,121,1,156
C20003,C20,8110,7857,25,140,43,1,44
C20005,C20,16774,15170,883,394,199,10,118
C20007,C20,5307,5105,16,79,46,4,57
C20009,C20,28205,25094,304,463,1131,19,1194
C20011,C20,15379,14345,466,369,121,8,70
C20013,C20,10724,9230,161,1084,86,6,157
C20015,C20,59482,55655,810,1681,816,9,511
C20017,C20,3030,2910,28,39,26,3,24
C20019,C20,4359,4054,13,233,36,0,23
C20021,C20,22605,20700,137,1477,157,2,132
C20023,C20,3165,3052,1,30,47,3,32
C20025,C20,2390,2248,5,41,41,1,54
C20027,C20,8822,8577,50,122,44,0,29
C20029,C20,10268,10058,34,114,35,1,26
C20031,C20,8865,8535,21,172,60,1,76
C20033,C20,1967,1906,1,25,21,0,14
C20035,C20,36291,32091,971,1925,617,8,679
C20037,C20,38242,35282,671,1379,394,28,488
C20039,C20,3472,3385,17,36,13,1,20
C20041,C20,19344,18406,101,392,249,12,184
C20043,C20,8249,7775,164,214,49,1,46
C20045,C20,99962,84543,4148,8003,1517,90,1661
C20047,C20,3449,3068,9,37,123,2,210
C20049,C20,3261,3081,7,102,19,0,52
C20051,C20,27507,26160,173,522,273,10,369
C20053,C20,6525,5954,227,110,158,5,71
C20055,C20,40523,20820,397,1758,7162,111,10275
C20057,C20,32458,18607,469,1151,5688,58,6485
C20059,C20,24784,23193,287,654,363,12,275
C20061,C20,27947,17187,6007,2391,736,150,1476
C20063,C20,3068,2989,3,38,16,0,22
C20065,C20,2946,2790,95,38,6,0,17
C20067,C20,7909,5024,9,134,1066,8,1668
C20069,C20,5904,5231,10,84,219,1,359
C20071,C20,1534,1338,2,17,90,1,86
C20073,C20,7673,7352,11,178,55,0,77
C20075,C20,2670,2059,13,48,121,0,429
C20077,C20,6536,6322,15,129,33,0,37
C20079,C20,32869,28973,502,774,951,20,1649
C20081,C20,4307,3188,7,97,476,1,538
C20083,C20,2085,1992,19,18,37,0,19
C20085,C20,12657,11344,66,1058,74,1,114
C20087,C20,18426,17683,65,442,135,4,97
C20089,C20,3791,3723,1,40,22,0,5
C20091,C20,451086,401428,11568,20133,9562,212,8183
C20093,C20,4531,3223,20,85,417,5,781
C20095,C20,8673,8368,17,163,84,1,40
C20097,C20,3278,3155,7,49,31,0,36
C20099,C20,22835,20043,1050,1042,343,14,343
C20101,C20,2155,2091,0,33,15,0,16
C20103,C20,68691,56355,7018,2698,1469,142,1009
C20105,C20,3578,3491,4,46,26,0,11
C20107,C20,9570,9274,57,152,57,3,27
C20109,C20,3046,2931,18,47,15,0,35
C20111,C20,35935,27786,785,1354,2138,30,3842
C20113,C20,29554,28240,232,509,287,8,278
C20115,C20,13361,12833,63,208,135,0,122
C20117,C20,10965,10716,24,142,45,1,37
C20119,C20,4631,4019,16,91,200,2,303
C20121,C20,28351,26924,429,547,282,7,162
C20123,C20,6932,6732,35,104,34,1,26
C20125,C20,36252,30615,2163,2356,480,36,602
C20127,C20,6104,5871,21,76,80,0,56
C20129,C20,3496,2891,7,105,199,0,294
C20131,C20,10717,10492,51,98,48,2,26
C20133,C20,16997,15876,140,487,254,8,232
C20135,C20,3454,3369,1,32,24,1,27
C20137,C20,5953,5485,240,87,72,1,68
C20139,C20,16712,16109,36,312,147,0,108
C20141,C20,4452,4378,3,54,12,0,5
C20143,C20,6163,5969,31,83,42,2,36
C20145,C20,7233,6423,354,155,156,8,137
C20147,C20,6001,5868,15,78,28,0,12
C20149,C20,18209,17288,119,391,251,2,158
C20151,C20,9647,9095,91,163,97,4,197
C20153,C20,2966,2906,9,27,16,0,8
C20155,C20,64790,57797,1812,1520,1523,53,2085
C20157,C20,5835,5718,15,47,33,0,22
C20159,C20,10761,9837,122,198,351,2,251
C20161,C20,62843,51954,4221,3796,1327,104,1441
C20163,C20,5685,5486,64,75,36,0,24
C20165,C20,3551,3471,11,32,25,0,12
C20167,C20,7370,7146,36,121,46,1,20
C20169,C20,53597,46645,1622,2102,1149,38,2041
C20171,C20,5120,4746,4,47,142,1,180
C20173,C20,452869,345925,40748,29799,13564,619,22214
C20175,C20,22510,11126,806,1092,3604,46,5836
C20177,C20,169871,135752,14917,6872,5059,420,6851
C20179,C20,2813,2753,4,15,22,0,19
C20181,C20,6760,6085,24,80,258,0,313
C20183,C20,4536,4463,5,35,18,0,15
C20185,C20,4789,4455,7,68,93,0,166
C20187,C20,2406,1780,15,41,251,0,319
C20189,C20,5463,4122,43,111,413,8,766
C20191,C20,25946,24067,175,775,484,8,437
C20193,C20,8180,7882,35,112,64,0,87
C20195,C20,3319,3230,6,57,15,0,11
C20197,C20,6885,6628,26,103,67,6,55
C20199,C20,1749,1623,11,31,32,0,52
C20201,C20,6483,6380,7,54,32,0,10
C20203,C20,2531,2024,2,39,159,0,307
C20205,C20,10332,9907,34,218,92,4,77
C20207,C20,3788,3645,29,62,28,2,22
C20209,C20,157882,81534,44328,6763,10322,396,14539
C21001,C21,17244,16462,434,216,93,6,33
C21003,C21,17800,17293,190,170,83,1,63
C21005,C21,19111,18351,442,165,97,7,49
C21007,C21,8286,7867,238,129,31,0,21
C21009,C21,38033,35662,1553,463,202,3,150
C21011,C21,11085,10700,200,96,38,5,46
C21013,C21,30060,28740,720,406,124,0,70
C21015,C21,85991,80871,1276,2142,951,30,721
C21017,C21,19360,17285,1330,242,212,13,278
C21019,C21,49752,47326,1224,644,421,43,94
C21021,C21,27697,24086,2669,544,225,11,162
C21023,C21,8279,8130,48,62,23,3,13
C21025,C21,16100,15797,62,135,92,1,13
C21027,C21,18648,17787,520,207,85,14,35
C21029,C21,61236,59798,232,823,254,1,128
C21031,C21,13010,12684,67,124,50,1,84
C21033,C21,13060,12231,623,126,31,5,44
C21035,C21,34177,31688,1200,816,262,18,193
C21037,C21,88616,85145,1388,1318,491,6,268
C21039,C21,5351,5204,51,52,28,0,16
C21041,C21,10155,9487,196,142,176,1,153
C21043,C21,26889,26494,34,203,131,1,26
C21045,C21,15447,15057,51,141,127,0,71
C21047,C21,72265,49246,16896,2629,1283,252,1959
C21049,C21,33144,30832,1568,351,191,14,188
C21051,C21,24556,22833,1151,239,230,27,76
C21053,C21,9634,9450,10,56,96,0,22
C21055,C21,9384,9190,61,85,29,0,19
C21057,C21,7147,6793,242,69,17,2,24
C21059,C21,91545,85302,3962,1436,470,20,355
C21061,C21,11644,11408,67,104,49,0,16
C21063,C21,6748,6655,2,51,28,0,12
C21065,C21,15307,15102,17,107,63,0,18
C21067,C21,260512,206174,34876,10901,4946,240,3375
C21069,C21,13792,13359,195,135,65,0,38
C21071,C21,42441,41282,543,356,196,3,61
C21073,C21,47687,41681,4442,1033,272,21,238
C21075,C21,7752,5798,1792,106,25,6,25
C21077,C21,7870,7563,125,100,49,0,33
C21079,C21,14792,14047,448,102,116,5,74
C21081,C21,22384,21863,53,236,143,4,85
C21083,C21,37028,33971,1636,533,364,9,515
C21085,C21,24053,23504,119,244,130,1,55
C21087,C21,11518,11004,299,106,75,2,32
C21089,C21,36891,36027,208,452,152,4,48
C21091,C21,8392,8174,71,83,48,0,16
C21093,C21,94174,75785,10969,4261,1432,209,1518
C21095,C21,33202,31566,865,555,162,4,50
C21097,C21,17983,17119,452,205,81,2,124
C21099,C21,17445,16047,1069,179,103,12,35
C21101,C21,44829,40643,3154,599,223,27,183
C21103,C21,15060,14034,493,194,118,4,217
C21105,C21,5262,4614,520,74,35,1,18
C21107,C21,46519,42568,2876,652,240,11,172
C21109,C21,13495,13322,7,94,61,0,11
C21111,C21,693604,530056,130003,21175,6665,925,4780
C21113,C21,39041,36600,1217,712,271,5,236
C21115,C21,23445,23018,57,227,108,2,33
C21117,C21,151464,141315,5782,2698,1042,28,599
C21119,C21,17649,17252,129,156,92,0,20
C21121,C21,31795,30970,262,383,138,0,42
C21123,C21,13373,12564,470,199,93,3,44
C21125,C21,52715,51254,324,846,230,7,54
C21127,C21,15569,15348,14,143,55,1,8
C21129,C21,7916,7510,298,79,18,2,9
C21131,C21,12401,12232,9,83,64,0,13
C21133,C21,25277,24853,129,185,99,0,11
C21135,C21,14092,13891,29,110,49,0,13
C21137,C21,23361,22349,582,222,105,10,93
C21139,C21,9804,9608,13,109,48,1,25
C21141,C21,26573,23922,2014,349,179,11,98
C21143,C21,8080,7401,541,79,21,2,36
C21145,C21,65514,56464,7099,1257,377,29,288
C21147,C21,17080,16671,106,197,66,2,38
C21149,C21,9938,9749,36,70,48,0,35
C21151,C21,70872,65484,3138,1565,434,12,239
C21153,C21,13332,13191,19,66,47,1,8
C21155,C21,18212,16176,1650,242,64,11,69
C21157,C21,30125,29547,36,313,147,1,81
C21159,C21,12578,12413,4,83,71,0,7
C21161,C21,16800,15201,1200,239,67,3,90
C21163,C21,26349,24050,1068,664,289,20,258
C21165,C21,6556,6356,71,56,45,19,9
C21167,C21,20817,19448,757,347,120,12,133
C21169,C21,10037,9719,165,100,43,0,10
C21171,C21,11756,11178,321,87,57,3,110
C21173,C21,22554,21276,779,240,166,5,88
C21175,C21,13948,13132,605,126,61,6,18
C21177,C21,31839,29836,1472,299,153,8,71
C21179,C21,37477,34579,2054,449,213,10,172
C21181,C21,6813,6676,57,43,22,0,15
C21183,C21,22916,22276,169,240,115,2,114
C21185,C21,46178,42921,1933,722,309,10,283
C21187,C21,10547,10188,118,136,46,1,58
C21189,C21,4858,4785,5,33,35,0,0
C21191,C21,14390,14114,69,110,45,2,50
C21193,C21,29390,28469,478,289,140,4,10
C21195,C21,68736,67267,309,710,332,3,115
C21197,C21,13237,12969,82,98,77,0,11
C21199,C21,56217,54457,602,704,341,2,111
C21201,C21,2266,2233,1,11,2,0,19
C21203,C21,16582,16301,23,156,84,0,18
C21205,C21,22094,21063,342,454,142,3,90
C21207,C21,16315,15942,92,141,102,3,35
C21209,C21,33061,30167,1749,614,230,20,281
C21211,C21,33337,28293,2923,616,581,19,905
C21213,C21,16405,14314,1670,271,96,6,48
C21215,C21,11766,11377,132,125,95,1,36
C21217,C21,22927,21342,1150,246,123,9,57
C21219,C21,11971,10612,1046,114,80,2,117
C21221,C21,12597,11047,1233,204,81,0,32
C21223,C21,8125,7898,24,92,56,0,55
C21225,C21,15637,13200,1977,216,97,38,109
C21227,C21,92522,79376,7913,2767,1098,21,1347
C21229,C21,10916,9786,817,138,106,3,66
C21231,C21,19923,19156,287,189,165,10,116
C21233,C21,14120,13083,654,115,137,6,125
C21235,C21,35865,35062,122,432,218,1,30
C21237,C21,7065,6981,17,31,30,0,6
C21239,C21,23208,20944,1256,313,427,0,268
C22001,C22,58861,47150,10705,468,371,35,132
C22003,C22,25440,17329,6175,790,962,84,100
C22005,C22,76627,58378,15466,900,926,73,884
C22007,C22,23388,15565,7303,236,145,68,71
C22009,C22,41481,28147,12173,757,255,60,89
C22011,C22,32986,27513,4229,776,277,32,159
C22013,C22,15752,8607,6860,136,44,37,68
C22015,C22,98310,71701,20347,3199,1702,121,1240
C22017,C22,252161,131527,111984,4900,1897,499,1354
C22019,C22,183577,133716,43769,3629,1391,256,816
C22021,C22,10560,8396,1884,123,97,6,54
C22023,C22,9991,9244,388,144,113,0,102
C22025,C22,10920,7785,2942,92,53,20,28
C22027,C22,16851,8679,7925,119,49,57,22
C22029,C22,20247,12172,7573,202,128,64,108
C22031,C22,25494,14089,10691,318,180,57,159
C22033,C22,412852,227445,164853,13191,4441,673,2249
C22035,C22,9421,2933,6297,79,44,42,26
C22037,C22,21360,10989,10012,202,74,45,38
C22039,C22,35434,24730,10041,295,221,81,66
C22041,C22,21263,14197,6692,214,84,29,47
C22043,C22,18698,15859,2212,414,114,10,89
C22045,C22,73266,47122,22451,2592,560,123,418
C22047,C22,33320,16202,16486,289,210,74,59
C22049,C22,15397,10887,4282,134,47,9,38
C22051,C22,455466,298062,103376,21610,19940,745,11733
C22053,C22,31435,25138,5571,414,199,20,93
C22055,C22,190503,137762,45149,4272,1996,197,1127
C22057,C22,89974,73937,11287,3466,607,62,615
C22059,C22,14282,12225,1732,208,76,10,31
C22061,C22,42509,24206,16846,965,203,88,201
C22063,C22,91814,85882,3846,1069,743,28,246
C22065,C22,13728,5087,8259,94,110,24,154
C22067,C22,31021,17215,13353,223,82,98,50
